Machine;StartDateTime;EndDateTime;Duration;TotalBiscuitsMade;GoodMadeBiscuits;OEE Category;Product
Biscuit Filling Machine ;04/07/2021 14:27;04/07/2021 14:49;21,73333359;120323;120545;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 14:49;04/07/2021 14:51;1,983333349;119985;120811;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 14:51;04/07/2021 15:07;16,54999924;131447;132141;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:07;04/07/2021 15:10;2,783333302;131721;132194;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:10;04/07/2021 15:17;6,816666603;136081;136359;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:17;04/07/2021 15:21;3,883333445;136003;136660;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:21;04/07/2021 15:35;14,10000038;145556;146385;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 15:29;04/07/2021 15:30;0,849166691;0;351;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 15:30;04/07/2021 15:31;1,516749978;0;170;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 15:31;04/07/2021 15:32;0,616716683;0;402;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 15:32;04/07/2021 19:07;215,3888855;0;357;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:35;04/07/2021 15:35;0,349999994;145887;146093;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:35;04/07/2021 15:45;10,1833334;152379;153305;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:45;04/07/2021 15:58;12,8166666;152632;153013;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 15:58;04/07/2021 16:05;6,683333397;156682;157409;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:05;04/07/2021 16:08;3,566666603;156981;157254;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:08;04/07/2021 16:13;4,699999809;159983;160438;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:13;04/07/2021 16:16;2,799999952;159753;160115;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:16;04/07/2021 16:42;26,08333397;177802;178269;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:42;04/07/2021 16:44;2,233333349;177903;178617;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:44;04/07/2021 16:54;9,350000381;184039;184630;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:54;04/07/2021 16:55;1,299999952;184135;184989;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:55;04/07/2021 16:56;1,299999952;184672;185358;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 16:56;04/07/2021 17:00;3,333333254;184911;185475;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:00;04/07/2021 17:26;26,04999924;202623;203212;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:26;04/07/2021 17:36;10,69999981;202998;203530;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:36;04/07/2021 17:50;13,55000019;211750;212476;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:50;04/07/2021 17:52;2,283333302;212104;212278;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:52;04/07/2021 17:58;6,383333206;215920;216873;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 17:58;04/07/2021 18:01;2,799999952;216158;216653;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:01;04/07/2021 18:10;9,149999619;222000;222605;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:10;04/07/2021 18:54;43,95000076;222445;430;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:54;04/07/2021 18:55;0,516666651;222220;395;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:55;04/07/2021 18:56;0,649999976;222210;241;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:56;04/07/2021 18:56;0,333333343;222290;542;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:56;04/07/2021 18:57;1,083333373;222402;441;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:57;04/07/2021 19:10;12,83333302;231003;8854;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 18:57;04/07/2021 18:57;0;224154;1898;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 19:07;04/07/2021 21:24;137,2053375;0;15;CC (Changeover Cleaning);Chocolate cookies
Biscuit Topping Machine ;04/07/2021 19:07;04/07/2021 19:08;0,483783334;0;27;CC (Changeover Cleaning);Chocolate cookies
Biscuit Topping Machine ;04/07/2021 19:08;04/07/2021 21:24;135,8538361;0;327;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:10;04/07/2021 19:11;1,700000048;231101;8764;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:11;04/07/2021 19:13;1,466666698;231585;9955;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:13;04/07/2021 19:14;1,433333278;231935;9997;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:14;04/07/2021 19:27;13,10000038;240958;18915;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:27;04/07/2021 19:33;5,349999905;240964;18887;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:33;04/07/2021 19:43;10,25;247976;26025;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:43;04/07/2021 19:47;3,950000048;247849;25733;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:47;04/07/2021 19:50;3,033333302;249432;27608;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:50;04/07/2021 19:51;0,5;249458;27375;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:51;04/07/2021 19:56;5,400000095;253066;31129;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:56;04/07/2021 19:59;2,916666746;253221;30889;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 19:59;04/07/2021 20:02;3,333333254;255231;33423;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:02;04/07/2021 20:05;2,75;255244;33206;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:05;04/07/2021 20:09;4,383333206;257668;35731;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:09;04/07/2021 20:10;1,083333373;257362;35480;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:10;04/07/2021 20:13;2,650000095;258864;36784;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:13;04/07/2021 20:15;1,950000048;258781;36740;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:15;04/07/2021 20:22;6,5;263127;41073;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:22;04/07/2021 20:23;1,200000048;262871;40904;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:23;04/07/2021 20:36;13,33333302;271719;49497;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:36;04/07/2021 20:38;1,516666651;271424;49505;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:38;04/07/2021 20:38;0,699999988;271994;49710;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:38;04/07/2021 20:40;1,533333302;271733;49886;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:40;04/07/2021 20:45;4,816666603;274643;52860;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:45;04/07/2021 20:59;14,5;274872;52825;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 20:59;04/07/2021 21:02;2,5;275823;54105;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:02;04/07/2021 21:03;1,166666627;275787;54068;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:03;04/07/2021 21:07;4,199999809;278469;56486;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:07;04/07/2021 21:10;2,916666746;278394;56554;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:10;04/07/2021 21:11;0,866666675;278871;56603;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:11;04/07/2021 21:11;0,533333361;278650;56971;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:11;04/07/2021 21:37;25,85000038;296544;74645;NO (No Order);Chocolate cookies
Biscuit Topping Machine ;04/07/2021 21:24;04/07/2021 21:24;0,86771667;0;18;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 21:24;04/07/2021 21:36;11,21606636;0;208;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 21:36;04/07/2021 21:36;0,366566658;0;4;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 21:36;04/07/2021 22:55;79,08734894;0;149;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:37;04/07/2021 21:41;3,883333445;296300;74351;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:41;04/07/2021 21:57;16,23333359;307191;85533;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 21:57;04/07/2021 22:03;5,433333397;307108;85294;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:03;04/07/2021 22:11;8,399999619;312943;91191;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:11;04/07/2021 22:12;1,266666651;313198;91072;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:12;04/07/2021 22:17;4,25;315679;94059;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:17;04/07/2021 22:26;9,333333015;316043;93785;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:26;04/07/2021 22:30;4,216666698;318731;96504;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:30;04/07/2021 22:34;4,066666603;318611;96762;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:34;04/07/2021 22:54;19,61666679;332016;110399;NO (No Order);Chocolate cookies
Biscuit Forming Machine ;04/07/2021 22:53;04/07/2021 22:57;3,283416748;0;470;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:54;04/07/2021 22:55;1,366666675;332489;110584;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 22:55;04/07/2021 22:58;2,731716633;0;158;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:55;04/07/2021 22:56;0,5;332148;110373;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:56;04/07/2021 22:57;1,483333349;332503;110353;CC (Changeover Cleaning);Chocolate cookies
Biscuit Forming Machine ;04/07/2021 22:57;05/07/2021 16:24;1047,852173;0;389;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:57;04/07/2021 22:59;1,633333325;333232;111276;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 22:58;04/07/2021 23:51;52,85193253;0;369;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 22:59;04/07/2021 23:05;5,75;333458;111373;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:05;04/07/2021 23:06;1,850000024;334305;112381;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:06;04/07/2021 23:08;1,25;334258;112205;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:08;04/07/2021 23:09;0,833333313;334276;112478;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:09;04/07/2021 23:09;0,433333337;334470;112723;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:09;04/07/2021 23:29;20,33333397;348250;126467;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:29;04/07/2021 23:30;0,366666675;348690;126420;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:30;04/07/2021 23:50;20,73333359;362895;141047;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:50;04/07/2021 23:51;0,400000006;362695;141109;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 23:51;04/07/2021 23:51;0,133249998;0;433;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:51;04/07/2021 23:59;7,816666603;368177;146273;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 23:51;04/07/2021 23:51;0,216700003;0;193;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 23:51;04/07/2021 23:51;0,183333337;0;482;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 23:51;04/07/2021 23:53;2,216700077;0;51;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;04/07/2021 23:53;05/07/2021 00:07;13,75043297;0;236;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:59;05/07/2021 00:02;3,633333445;368082;146327;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;04/07/2021 23:59;04/07/2021 23:59;0;368161;146049;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:02;05/07/2021 00:02;0,033333335;367916;146205;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:02;05/07/2021 00:03;0,300000012;368329;146060;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:03;05/07/2021 00:29;26,18333244;386174;164357;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:07;05/07/2021 00:08;1,249983311;0;346;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:08;05/07/2021 00:09;0,567766666;0;22;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:09;05/07/2021 00:37;27,98304939;0;123;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:29;05/07/2021 00:29;0,349999994;386092;164535;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:29;05/07/2021 00:38;8,766666412;392174;170405;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:37;05/07/2021 00:37;0,083250001;0;479;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:37;05/07/2021 00:37;0,183383331;0;461;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:37;05/07/2021 00:38;0,333333343;0;416;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 00:38;05/07/2021 02:06;88,06210327;0;118;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:38;05/07/2021 00:41;3,583333254;392076;170389;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:41;05/07/2021 00:43;1,799999952;393018;171132;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:43;05/07/2021 00:45;1,333333373;393023;171012;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:45;05/07/2021 00:52;7,783333302;398121;176104;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:52;05/07/2021 00:56;3,433333397;398227;176420;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 00:56;05/07/2021 01:01;5,550000191;402058;179984;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:01;05/07/2021 01:05;4,083333492;402107;179904;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:05;05/07/2021 01:10;4,699999809;405203;183218;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:10;05/07/2021 01:11;0,433333337;405171;183086;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:11;05/07/2021 01:21;10,38333321;412416;190070;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:21;05/07/2021 01:24;3,333333254;412237;190342;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 01:24;05/07/2021 02:05;41,09999847;440960;219230;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:05;05/07/2021 02:07;1,899999976;441102;219434;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 02:06;05/07/2021 02:06;0,599266648;0;337;CC (Changeover Cleaning);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 02:06;05/07/2021 03:35;88,83505249;0;172;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:07;05/07/2021 02:21;13,71666622;450619;228316;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:21;05/07/2021 02:27;5,716666698;450394;228274;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:27;05/07/2021 02:27;0,616666675;450589;228892;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:27;05/07/2021 02:42;14,61666679;450543;228780;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:42;05/07/2021 02:45;3,450000048;452563;230577;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:45;05/07/2021 02:48;2,366666555;452882;231064;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:48;05/07/2021 02:49;1,533333302;453715;231525;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:49;05/07/2021 02:52;2,849999905;453590;231907;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:52;05/07/2021 02:54;1,583333373;454559;232840;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:54;05/07/2021 02:56;2;454769;232842;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:56;05/07/2021 02:58;1,816666722;455231;233759;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 02:58;05/07/2021 03:00;1,966666698;455420;233377;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:00;05/07/2021 03:01;1,483333349;456378;234236;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:01;05/07/2021 03:01;0,433333337;456277;234226;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:01;05/07/2021 03:06;4,383333206;459318;237090;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:06;05/07/2021 03:09;2,833333254;459319;237026;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:09;05/07/2021 03:10;1,616666675;0;237553;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:10;05/07/2021 03:51;40,23333359;0;408;NO (No Order);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 03:35;05/07/2021 16:24;769,3026123;0;484;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 03:51;05/07/2021 05:30;99,58333588;0;177;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 05:30;05/07/2021 05:30;0;0;323;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 05:30;05/07/2021 16:24;654,333313;0;451;NO (No Order);Chocolate cookies
Biscuit Forming Machine ;05/07/2021 16:24;05/07/2021 16:25;0,08336667;0;290;PM (Maintenance);Chocolate cookies
Biscuit Boxing Machine ;05/07/2021 16:24;05/07/2021 16:25;0,083350003;0;224;PM (Maintenance);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 16:24;05/07/2021 16:25;0,083333336;0;131;PM (Maintenance);Chocolate cookies
Biscuit Forming Machine ;05/07/2021 16:25;07/07/2021 07:55;2370,913574;0;312;CC (Changeover Cleaning);Pink Wafers
Biscuit Boxing Machine ;05/07/2021 16:25;07/07/2021 07:56;2371,663574;0;426;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;05/07/2021 16:25;06/07/2021 17:19;1494,699951;0;55;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;05/07/2021 16:25;05/07/2021 16:25;0;0;264;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;06/07/2021 17:19;06/07/2021 17:35;16,01666641;0;260;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;06/07/2021 17:35;06/07/2021 19:08;92,3833313;0;264;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;06/07/2021 17:35;06/07/2021 17:35;0;0;459;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;06/07/2021 19:08;06/07/2021 23:37;269,1166687;0;272;CC (Changeover Cleaning);Chocolate cookies
Biscuit Filling Machine ;06/07/2021 23:37;07/07/2021 06:42;425,7166748;0;72;NO (No Order);Pink Wafers
Biscuit Filling Machine ;06/07/2021 23:37;06/07/2021 23:37;0;0;416;NO (No Order);Chocolate cookies
Biscuit Filling Machine ;07/07/2021 06:42;07/07/2021 07:07;25,01666641;0;381;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 06:42;07/07/2021 06:42;0;0;207;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 07:07;07/07/2021 08:49;101,6833344;0;34;NO (No Order);Pink Wafers
Biscuit Forming Machine ;07/07/2021 07:55;08/07/2021 08:21;1465,447632;0;355;NO (No Order);Custard Creams
Biscuit Boxing Machine ;07/07/2021 07:56;07/07/2021 07:56;0,183333337;0;393;NO (No Order);Pink Wafers
Biscuit Boxing Machine ;07/07/2021 07:56;07/07/2021 07:57;0,166683331;0;176;CC (Changeover Cleaning);Pink Wafers
Biscuit Boxing Machine ;07/07/2021 07:57;07/07/2021 12:09;252,6459808;0;128;NO (No Order);Jammy Creams
Biscuit Filling Machine ;07/07/2021 08:49;07/07/2021 09:02;13,10000038;0;337;Run Time;Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:02;07/07/2021 09:13;10,71666622;0;485;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:13;07/07/2021 09:13;0,150000006;0;274;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:13;07/07/2021 09:14;0,783333361;0;283;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:14;07/07/2021 09:14;0,150000006;0;48;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:14;07/07/2021 09:14;0,283333331;0;240;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:14;07/07/2021 09:14;0,150000006;0;135;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:14;07/07/2021 09:15;0,516666651;0;226;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:15;07/07/2021 09:15;0,166666672;0;236;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:15;07/07/2021 09:17;2,183333397;0;142;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:17;07/07/2021 09:19;1,600000024;0;350;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:19;07/07/2021 09:19;0,050000001;0;297;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:19;07/07/2021 09:22;2,566666603;0;438;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:22;07/07/2021 09:28;6,533333302;0;100;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:28;07/07/2021 09:28;0,150000006;0;301;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:28;07/07/2021 09:29;0,5;0;366;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:29;07/07/2021 09:29;0,150000006;0;475;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:29;07/07/2021 09:29;0,349999994;0;163;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:29;07/07/2021 09:29;0,150000006;0;258;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:29;07/07/2021 09:29;0,033333335;0;11;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:29;07/07/2021 09:30;0,166666672;0;357;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:30;07/07/2021 09:30;0,266666681;0;226;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:30;07/07/2021 09:30;0,150000006;0;189;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:30;07/07/2021 09:30;0,283333331;0;59;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:30;07/07/2021 09:30;0,150000006;0;177;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:30;07/07/2021 09:31;0,100000001;0;224;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:31;07/07/2021 09:31;0,5;0;427;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:31;07/07/2021 09:32;0,566666663;0;50;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:32;07/07/2021 09:32;0,150000006;0;109;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:32;07/07/2021 09:55;23,13333321;0;302;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:55;07/07/2021 09:55;0,050000001;0;345;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:55;07/07/2021 09:56;1,066666722;0;283;NO (No Order);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:56;07/07/2021 09:56;0,033333335;0;329;CC (Changeover Cleaning);Pink Wafers
Biscuit Filling Machine ;07/07/2021 09:56;07/07/2021 09:58;1,75;0;413;NO (No Order);Pink Wafers
